,OBJECTID,PEC_ID,Locality,Name,Owner_Applicant,Street_Address,Parcel_ID,Acres,Building_Sq_Ft,MW_reported,Construction_Type,Build_Status,Notes,Tax_Map_link,Source_link,Lat,Long,Date_Updated,Updated_By,Lat1,Watershed,x,y
61,63,PEC-HEN-0006,Henrico County,Infotel Systems Data Center,Infotel,6008 HERMITAGE RD,780-748-2431,0.7,572,,Complete,Existing,,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:780-748-2431,0",,37.61285122,-77.47348365,2024-04-10,SEP,37.61285122,,-8624308.749898998,4524878.116847762
62,64,PEC-HEN-0007,Henrico County,Lumen Richmond 1,LEVEL 3 COMMUNICATIONS LLC,8851 PARK CENTRAL DR,790-760-2582,5.7,"36,508",,Complete,Existing,,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:790-760-2582,0",,37.64678362,-77.43844303,2024-04-10,SEP,37.64678362,,-8620408.045923522,4529647.651082182
63,65,PEC-HEN-0008,Henrico County,Lumen Richmond 2,LEVEL 3 COMMUNICATIONS LLC,8145 Staples Mill Road,771-752-8623,,"5,522",,Complete,Existing,,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:771-752-8623,0",,37.62389546,-77.50267372,2024-04-10,SEP,37.62389546,,-8627558.17362762,4526430.254932188
64,66,PEC-HEN-0009,Henrico County,White Oak Tech Park (QTS),QTS,6000 TECHNOLOGY BLVD,847-703-4371,210.0,"769,186",,Complete,Existing,,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:846-703-0495,0",,37.48946489,-77.24603356,2024-04-10,SEP,37.48946489,,-8598989.121699316,4507553.261829484
65,67,PEC-HEN-0009A,Henrico County,Project Tropical,FACEBOOK,3951 PORTUGEE RD,850-698-1623,475.3,"675,000",,Expansion,Proposed,White Oak Tech Park Expansion,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:850-698-1623,0",https://www3.co.henrico.va.us/comments/main.php?Permit=POD2022-00605&Action=related&Submit=Submit,37.47379852,-77.23477836,2024-04-10,SEP,37.47379852,,-8597736.19856654,4505355.573308534
66,68,PEC-HEN-0010,Henrico County,Atlantic Crossing,ATLANTIC CROSSING LLC,2801 OLD WILLIAMSBURG RD,840-713-3163,530.47,0,,New,Proposed,,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:840-713-3163,0",https://www.datacenterdynamics.com/en/news/hourigan-files-for-320-acre-data-center-campus-outside-richmond-virginia/?emci=44212ab4-0fa0-ee11-bea1-002248223f36&emdi=712e0f52-37a0-ee11-bea1-002248223f36&ceid=11786847,37.50428628,-77.26042683,2024-04-10,SEP,37.50428628,,-8600591.373186568,4509632.840349484
67,69,PEC-KGE-0001,King George County,Birchwood AWS,Amazon Data Services Inc,10900 BIRCHWOOD DR,21 50,869.0,"7,250,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",,https://www.datacenterdynamics.com/en/news/virginias-king-george-county-looks-to-approve-75m-sq-ft-data-center-park-for-amazon/,38.26640245,-77.31772806,2024-04-10,SEP,38.26640245,,-8606970.116931997,4617128.201911125
68,70,PEC-LDN-0001,Loudoun County,Loudoun Commerce Center,Amazon Data Services Inc,45975 Nokes Blvd,030208833000,14.31,"311,670",,Redevelopment,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030208833000&jur=107&taxyr=2024,https://www.datacenterdynamics.com/en/news/amazon-to-demolish-nine-office-buildings-in-sterling-virginia-and-build-four-data-centers/,39.02239824,-77.41006855,2024-04-10,SEP,39.02239824,,-8617249.413258394,4724880.436288014
69,71,PEC-LDN-0002,Loudoun County,MECP 1 ASHBURN 2 LLC,Edgecore,45831 MARIES RD,030292034000,10.0,"348,000",,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030292034000&jur=107&taxyr=2024&LMparent=20,https://www.datacenterdynamics.com/en/news/edgecore-buys-land-in-virginia-plans-36mw-data-center/,39.02199013,-77.41511893,2025-08-01,SEP,39.02199013,,-8617811.618988309,4724821.959684962
70,72,PEC-LDN-0003,Loudoun County,NV-8 CYRUSONE,C1 NORTHERN VIRGINIA - STERLING VIII LLC,45905 MARIES RD,030296913000,9.68,"154,100",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030296913000&jur=107&taxyr=2024,,39.02124555,-77.41336558,2024-04-10,SEP,39.02124555,,-8617616.436959125,4724715.272384577
71,73,PEC-LDN-0004,Loudoun County,CYXTERA DC2 COLOCATION,MEDINA DC 2 ASSETS LLC,45901 NOKES BLVD,030297084000,6.24,"89,072",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030297084000&jur=107&taxyr=2024&LMparent=20,https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad1-a/,39.02324816,-77.41318261,2024-04-10,SEP,39.02324816,,-8617596.068831898,4725002.219328544
72,74,PEC-LDN-0005,Loudoun County,Manekin Plaza,Amazon Data Services Inc,46000 MANEKIN PLZ,030309421000,7.34,"313,000",,Redevelopment,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030309421000&jur=107&taxyr=2024,https://www.datacenterdynamics.com/en/news/amazon-to-demolish-nine-office-buildings-in-sterling-virginia-and-build-four-data-centers/,39.02377354,-77.40789059,2024-04-10,SEP,39.02377354,,-8617006.963860229,4725077.500526989
73,75,PEC-LDN-0006,Loudoun County,MARIES TECH PARK LLC,Amazon Data Services Inc,45761 MARIES RD,030382006000,19.5,"426,710",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030382006000&jur=107&taxyr=2024,,39.02399856,-77.41950271,2024-04-10,SEP,39.02399856,,-8618299.61914566,4725109.743599014
74,76,PEC-LDN-0007,Loudoun County,45845 NOKES BLVD,MEDINA DC 2 ASSETS LLC,45845 NOKES BLVD,030391106000,6.02,"79,300",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030391106000&jur=107&taxyr=2024,https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad1-b/,39.02386667,-77.41526808,2024-04-10,SEP,39.02386667,,-8617828.222290363,4725090.845094129
75,77,PEC-LDN-0008,Loudoun County,C1 NORTHERN VA - STERLING I-III,CyrusOne,21111 Ridgetop,030393965001,14.34,"420,000",48.0,Complete,Existing,Tax maps do not display square footage,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030393965001&jur=107&taxyr=2024&LMparent=20,,39.02606689,-77.41453647,2024-04-10,SEP,39.02606689,,-8617746.779837703,4725406.1190097025
76,78,PEC-LDN-0009,Loudoun County,CYXTERA COLOCATION,MEDINA DC 2 ASSETS LLC,21110 RIDGETOP CIR,030399036000,8.49,"135,500",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030399036000&jur=107&taxyr=2024&LMparent=20,https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad1-c/,39.0248014,-77.41233467,2024-04-10,SEP,39.0248014,,-8617501.676582871,4725224.783222745
77,79,PEC-LDN-0010,Loudoun County,Vantage V2 Campus 22318 Glenn Drive,VANTAGE DATA CENTERS VA2 LLC,22435 GLENN DR  ,032155119000,18.44,"565,680",,Complete,Existing,Has natural gas turbines and may produce onsite power,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=032155119000&jur=107&taxyr=2024,https://www.datacenterdynamics.com/en/news/vantage-files-to-develop-second-virginia-campus-in-sterling/,38.99797264,-77.43019022,2024-04-10,SEP,38.99797264,,-8619489.34731671,4721381.174815952
78,80,PEC-LDN-0011,Loudoun County,CPUS STERLING LP,CPUS STERLING LP,45900 PATHFINDER PLZ,033201325000,33.04,"441,780",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=033201325000&jur=107&taxyr=2024&LMparent=20,,38.98774634,-77.4108618,2024-04-10,SEP,38.98774634,,-8617337.717444468,4719916.492885545
79,81,PEC-LDN-0012,Loudoun County,23005 INTERNATIONAL DR,DULLES NCP II LLC,23005 INTERNATIONAL DR,034263373000,8.3,"169,960",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034263373000&jur=107&taxyr=2024&LMparent=20,,38.97999809,-77.42562186,2024-04-10,SEP,38.97999809,,-8618980.79980775,4718806.8754364755
80,82,PEC-LDN-0013,Loudoun County,22945 INTERNATIONAL DR AWS,Amazon Data Services Inc,22945 INTERNATIONAL DR,034357851000,17.41,"147,900",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=034357851000&jur=107&taxyr=2024,,38.98215669,-77.42751353,2024-04-10,SEP,38.98215669,,-8619191.379548892,4719115.993711005
81,83,PEC-LDN-0014,Loudoun County,DULLES NCP LLC,DULLES NCP LLC,22916 INTERNATIONAL DR,034365461000,13.0,"203,200",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=034365461000&jur=107&taxyr=2024,,38.98239872,-77.42485244,2024-04-10,SEP,38.98239872,,-8618895.148365138,4719150.653751943
82,84,PEC-LDN-0015,Loudoun County,WATERSIDE AWS,WATERSIDE I LLC,22900 PLATFORM PLZ,034385918000,73.9,"976,046",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034385918000&jur=107&taxyr=2024&LMparent=20,,38.98124896,-77.4179307,2024-04-10,SEP,38.98124896,,-8618124.623792935,4718986.002786333
83,85,PEC-LDN-0016,Loudoun County,NV-4 CYRUSONE LLC,C1 NORTHERN VIRGINIA - STERLING IV LLC,"22811 INTERNATIONAL DR",034462865000,9.95,"128,500",13.0,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034462865000&jur=107&taxyr=2024&LMparent=20,,38.98468471,-77.42581523,2024-04-10,SEP,38.98468471,,-8619002.32565768,4719478.0260678455
84,86,PEC-LDN-0017,Loudoun County,IAD2 Evoque Cyxtera,22810-22860 INTERNATIONAL DRIVE LLC,22810 INTERNATIONAL DR,034468458000,12.15,"118,541",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034468458000&jur=107&taxyr=2024&LMparent=20,https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad2-a/,38.98419476,-77.42401873,2024-04-10,SEP,38.98419476,,-8618802.340192469,4719407.860362494
85,87,PEC-LDN-0018,Loudoun County,Dulles 2000 Redevelopment,BCG JV Sterling LLC; Phil Tager,,035457494000,15.35,"530,550",,New,Proposed,Rezoning does not cover the entire area included in the two parcels,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=035457494000&jur=107&taxyr=2024&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/06089816-10BD-4D2E-8A91-826D008AA2C4?tab=attachments,38.97512596,-77.42687087,2024-04-10,SEP,38.97512596,,-8619119.838964943,4718109.205812934
86,88,PEC-LDN-0019,Loudoun County,VISA USA INC,VISA USA INC,44901 RUSSELL BRANCH PKWY,040464286000,41.28,"365,855",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=040464286000&jur=107&taxyr=2024&LMparent=20,,39.04920476,-77.44556813,2024-04-10,SEP,39.04920476,,-8621201.208427371,4728722.185012285
87,89,PEC-LDN-0020,Loudoun County,BEAUMEADE LC PHASE III LLC,BEAUMEADE LC PHASE III LLC,20935 LOUDOUN COUNTY PKWY,041352218000,10.12,"147,600",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=041352218000&jur=107&taxyr=2024&LMparent=20,,39.0363794,-77.44978929,2024-04-10,SEP,39.0363794,,-8621671.105809128,4726883.949956982
88,90,PEC-LDN-0021,Loudoun County,PowerHouse/AREP ABX-1,AREP BEAUMEADE LLC,21529 BEAUMEADE CIR,042152579000,10.18,"259,194",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042152579000&jur=107&taxyr=2024&LMparent=20,,39.01957896,-77.45049386,2024-04-10,SEP,39.01957896,,-8621749.538182754,4724476.478761181
89,91,PEC-LDN-0022,Loudoun County,DC 21/IAD 98,BCORE COPT DC-21 LLC,45305 W SEVERN WAY,042197707000,24.36,"296,380",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042197707000&jur=107&taxyr=2024&LMparent=20,,39.01945652,-77.43400188,2024-04-10,SEP,39.01945652,,-8619913.659366988,4724458.935441384
90,92,PEC-LDN-0023,Loudoun County,GI TC 45360 SEVERN WAY LLC,GI TC 45360 SEVERN WAY LLC,45360 W SEVERN WAY,042200988000,7.66,"126,900",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042200988000&jur=107&taxyr=2024&LMparent=20,,39.02167671,-77.43291713,2024-04-10,SEP,39.02167671,,-8619792.905549347,4724777.051098046
91,93,PEC-LDN-0024,Loudoun County,1304 SQUIRE CT,ELECTRIC BUILDING LLC,1304 SQUIRE CT,042295813000,2.82,"36,000",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042295813000&jur=107&taxyr=2024&LMparent=20,,39.02152866,-77.43475817,2024-04-10,SEP,39.02152866,,-8619997.849184675,4724755.837727506
92,94,PEC-LDN-0025,Loudoun County,Dulles 28 Technology Park,BlackChamber Group,45870 MEMPHIS PLZ, 043176560000,26.24,"685,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=043171795000&jur=107&taxyr=2025&LMparent=20,https://www.datacenterdynamics.com/en/news/zoning-change-approved-in-sterling-virginia-paving-way-for-685000-sq-ft-data-center-development/,39.00840125,-77.44290564,2025-08-06,SEP,39.00840125,,-8620904.821396327,4722875.051012103
93,96,PEC-LDN-0027,Loudoun County,Paragon Park Lot 3B,BlackChamber Group,Intersection of Pacific Blvd and Charles View Dr,043395471000,49.73,"405,611",,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=043395471000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/D175A1D3-E983-41D9-B593-3D5C69B1B3E4?tab=attachments,39.01517048,-77.43475172,2025-08-06,SEP,39.01517048,,-8619997.131173959,4723844.846692101
94,97,PEC-LDN-0028,Loudoun County,21641 CHARLES VIEW DR,Amazon Data Services Inc,21641 CHARLES VIEW DR,043482656000,53.96,"685,682",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=043482656000&jur=107&taxyr=2024&LMparent=20,,39.0179646,-77.43968178,2024-04-10,SEP,39.0179646,,-8620545.942942739,4724245.174163326
95,98,PEC-LDN-0029,Loudoun County,DULLES NORTH CORPORATE PARK 8,John Collich/BF SAUL REAL ESTATE INVESTMENT,,044104706000,10.4,"262,000",,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045402669000&jur=107&taxyr=2024,https://www.bizjournals.com/washington/news/2023/01/30/saul-centers-dulles-north-corporate-park.html,38.99534216,-77.43255921,2024-04-10,SEP,38.99534216,,-8619753.062077202,4721004.398925435
96,99,PEC-LDN-0030,Loudoun County,QTS BRODERICK ACQUISITION CO LLC,QTS,22271 BRODERICK DR,044152877000,16.33,"427,300",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044152877000&jur=107&taxyr=2024&LMparent=20,,38.99910296,-77.44981788,2024-04-10,SEP,38.99910296,,-8621674.28843337,4721543.0801115595
97,100,PEC-LDN-0031,Loudoun County,VERISIGN INC,VERISIGN INC,22340 DRESDEN ST,044174648000,14.45,"64,300",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044174648000&jur=107&taxyr=2024&LMparent=20,,38.99773902,-77.4436832,2024-04-10,SEP,38.99773902,,-8620991.37897959,4721347.711769545
98,101,PEC-LDN-0032,Loudoun County,22370 KIPPER DR AWS,Amazon Data Services Inc,22370 KIPPER DR,044193385000,14.36,"203,460",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=044193385000&jur=107&taxyr=2024&LMparent=20,,38.99696471,-77.43580741,2024-04-10,SEP,38.99696471,,-8620114.650047194,4721236.802656789
99,102,PEC-LDN-0033,Loudoun County,NVA01 STACK INFRASTRUCTURE,STACK INFRASTRUCTURE,22080 PACIFIC BLVD,044261032000,15.98,"180,000",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044261032000&jur=107&taxyr=2024&LMparent=20,,39.0045421,-77.4419761,2024-04-10,SEP,39.0045421,,-8620801.34547686,4722322.210317148
100,103,PEC-LDN-0034,Loudoun County,SENTINEL ASHBURN II,GI TC LOUDOUN LLC,22262 CLOUD PLZ,044282013000,23.84,"234,100",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044282013000&jur=107&taxyr=2024&LMparent=20,,39.0006039,-77.43985679,2024-04-10,SEP,39.0006039,,-8620565.424966825,4721758.076442605
101,104,PEC-LDN-0035,Loudoun County,VANTAGE DATA CENTERS VA11,VANTAGE DATA CENTERS,45200 VANTAGE DATA PLZ,044288975001,17.68,"253,352",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044288975001&jur=107&taxyr=2024&LMparent=20,https://datacenterhawk.com/marketplace/providers/vantage-data-centers/45200-vantage-data-plaza/va11,39.00213374,-77.43737852,2024-04-10,SEP,39.00213374,,-8620289.545212379,4721977.21713563
102,105,PEC-LDN-0036,Loudoun County,VANTAGE DATA CENTERS VA12,VANTAGE DATA CENTERS,45194 VANTAGE DATA PLZ,044288975002,19.04,"228,606",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044288975002&jur=107&taxyr=2024&LMparent=20,,39.00305364,-77.44010205,2024-04-10,SEP,39.00305364,,-8620592.727185136,4722108.989748184
103,106,PEC-LDN-0037,Loudoun County,DIGITAL LOUDOUN IV,DIGITAL LOUDOUN IV LLC,22125 BRODERICK DR,044370416000,111.7,"800,702",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044370416000&jur=107&taxyr=2024&LMparent=20,,39.0051437,-77.45119527,2024-04-10,SEP,39.0051437,,-8621827.618786795,4722408.39025425
104,107,PEC-LDN-0038,Loudoun County,Arcola Pacific Campus,PowerHouse Data Centers,22020 BRODERICK DR,044461959000,43.29,"1,100,000",,Redevelopment,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=044461959000&jur=107&taxyr=2024,https://www.datacenterdynamics.com/en/news/arep-launches-powerhouse-data-centers-plans-21-million-sq-ft-338mw-across-virginias-loudoun-county/,39.00486343,-77.44698918,2024-04-10,SEP,39.00486343,,-8621359.398989761,4722368.24114217
105,108,PEC-LDN-0039,Loudoun County,FR SUMMIT AWS,FR SUMMIT LLC,22630 DULLES SUMMIT CT,045159083000,10.31,"149,200",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045159083000&jur=107&taxyr=2024&LMparent=20,,38.98870993,-77.44764983,2024-04-10,SEP,38.98870993,,-8621432.94221136,4720054.49592756
106,109,PEC-LDN-0040,Loudoun County,MCP 22745 & 22755 RELOCATION DRIVE,MCP 22745 & 22755 RELOCATION DRIVE LLC,22745 RELOCATION DR,045175529000,16.69,"251,091",,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045175529000&jur=107&taxyr=2024&LMparent=20,,38.98649106,-77.44223349,2024-04-10,SEP,38.98649106,,-8620829.998000594,4719736.717521016
107,110,PEC-LDN-0041,Loudoun County,PROLOGIS PARK GATEWAY II,Prologis,45180 GLOBAL PLZ,045185843002,11.2,"294,000",,Redevelopment,Proposed,"Flex, Industrial",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045185843002&jur=107&taxyr=2024&LMparent=20,https://www.datacenterdynamics.com/en/news/prologis-seeks-rezoning-of-land-sterling-virginia-possibly-for-data-centers/,38.98794962,-77.43817449,2024-04-10,SEP,38.98794962,,-8620378.152187461,4719945.606001826
